,Date,Count
967,2018-02-22,2
968,2018-02-23,1
969,2018-02-24,1
970,2018-02-25,1
971,2018-02-26,1
972,2018-02-27,1
973,2018-02-28,0
974,2018-03-01,0
975,2018-03-02,2
976,2018-03-03,0
977,2018-03-04,1
978,2018-03-05,3
979,2018-03-06,1
980,2018-03-07,3
981,2018-03-08,1
982,2018-03-09,2
983,2018-03-10,0
984,2018-03-11,1
985,2018-03-12,0
986,2018-03-13,1
987,2018-03-14,0
988,2018-03-15,0
989,2018-03-16,0
990,2018-03-17,0
991,2018-03-18,2
992,2018-03-19,0
993,2018-03-20,3
994,2018-03-21,3
995,2018-03-22,1
996,2018-03-23,2
997,2018-03-24,0
998,2018-03-25,2
999,2018-03-26,0
1000,2018-03-27,1
1001,2018-03-28,3
1002,2018-03-29,2
1003,2018-03-30,0
1004,2018-03-31,3
1005,2018-04-01,0
1006,2018-04-02,2
1007,2018-04-03,1
1008,2018-04-04,2
1009,2018-04-05,1
1010,2018-04-06,1
1011,2018-04-07,0
1012,2018-04-08,0
1013,2018-04-09,2
1014,2018-04-10,1
1015,2018-04-11,3
1016,2018-04-12,3
1017,2018-04-13,1
1018,2018-04-14,3
1019,2018-04-15,3
1020,2018-04-16,0
1021,2018-04-17,5
1022,2018-04-18,4
1023,2018-04-19,2
1024,2018-04-20,1
1025,2018-04-21,0
1026,2018-04-22,4
1027,2018-04-23,1
1028,2018-04-24,2
1029,2018-04-25,4
1030,2018-04-26,3
1031,2018-04-27,1
1032,2018-04-28,4
1033,2018-04-29,6
1034,2018-04-30,1
1035,2018-05-01,6
1036,2018-05-02,0
1037,2018-05-03,0
1038,2018-05-04,3
1039,2018-05-05,1
1040,2018-05-06,1
1041,2018-05-07,3
1042,2018-05-08,4
1043,2018-05-09,3
1044,2018-05-10,2
1045,2018-05-11,2
1046,2018-05-12,0
1047,2018-05-13,1
1048,2018-05-14,6
1049,2018-05-15,2
1050,2018-05-16,0
1051,2018-05-17,2
1052,2018-05-18,6
1053,2018-05-19,2
1054,2018-05-20,2
1055,2018-05-21,0
1056,2018-05-22,1
1057,2018-05-23,4
1058,2018-05-24,5
1059,2018-05-25,0
1060,2018-05-26,2
1061,2018-05-27,0
1062,2018-05-28,1
1063,2018-05-29,2
1064,2018-05-30,1
1065,2018-05-31,3
1066,2018-06-01,2
1067,2018-06-02,3
1068,2018-06-03,0
1069,2018-06-04,2
1070,2018-06-05,2
1071,2018-06-06,2
1072,2018-06-07,1
1073,2018-06-08,1
1074,2018-06-09,1
1075,2018-06-10,0
1076,2018-06-11,2
1077,2018-06-12,3
1078,2018-06-13,1
1079,2018-06-14,4
1080,2018-06-15,0
1081,2018-06-16,0
1082,2018-06-17,1
1083,2018-06-18,2
1084,2018-06-19,3
1085,2018-06-20,2
1086,2018-06-21,1
1087,2018-06-22,2
1088,2018-06-23,2
1089,2018-06-24,1
1090,2018-06-25,1
1091,2018-06-26,1
1092,2018-06-27,2
1093,2018-06-28,4
1094,2018-06-29,4
1095,2018-06-30,1
1096,2018-07-01,3
1097,2018-07-02,1
1098,2018-07-03,5
1099,2018-07-04,0
1100,2018-07-05,3
1101,2018-07-06,0
1102,2018-07-07,3
1103,2018-07-08,5
1104,2018-07-09,2
1105,2018-07-10,4
1106,2018-07-11,0
1107,2018-07-12,2
1108,2018-07-13,3
1109,2018-07-14,6
1110,2018-07-15,4
1111,2018-07-16,3
1112,2018-07-17,4
1113,2018-07-18,2
1114,2018-07-19,2
1115,2018-07-20,3
1116,2018-07-21,4
1117,2018-07-22,4
1118,2018-07-23,2
1119,2018-07-24,4
1120,2018-07-25,8
1121,2018-07-26,4
1122,2018-07-27,4
1123,2018-07-28,5
1124,2018-07-29,3
1125,2018-07-30,1
1126,2018-07-31,5
1127,2018-08-01,5
1128,2018-08-02,1
1129,2018-08-03,6
1130,2018-08-04,1
1131,2018-08-05,4
1132,2018-08-06,3
1133,2018-08-07,3
1134,2018-08-08,6
1135,2018-08-09,3
1136,2018-08-10,2
1137,2018-08-11,3
1138,2018-08-12,0
1139,2018-08-13,2
1140,2018-08-14,5
1141,2018-08-15,3
1142,2018-08-16,4
1143,2018-08-17,3
1144,2018-08-18,1
1145,2018-08-19,0
1146,2018-08-20,4
1147,2018-08-21,1
1148,2018-08-22,6
1149,2018-08-23,3
1150,2018-08-24,5
1151,2018-08-25,3
1152,2018-08-26,2
1153,2018-08-27,9
1154,2018-08-28,1
1155,2018-08-29,4
1156,2018-08-30,2
1157,2018-08-31,2
1158,2018-09-01,1
1159,2018-09-02,3
1160,2018-09-03,0
1161,2018-09-04,7
1162,2018-09-05,0
1163,2018-09-06,2
1164,2018-09-07,2
1165,2018-09-08,3
1166,2018-09-09,3
1167,2018-09-10,3
1168,2018-09-11,7
1169,2018-09-12,3
1170,2018-09-13,0
1171,2018-09-14,7
1172,2018-09-15,3
1173,2018-09-16,2
1174,2018-09-17,6
1175,2018-09-18,4
1176,2018-09-19,5
1177,2018-09-20,5
1178,2018-09-21,3
1179,2018-09-22,1
1180,2018-09-23,2
1181,2018-09-24,2
1182,2018-09-25,5
1183,2018-09-26,1
1184,2018-09-27,1
1185,2018-09-28,2
1186,2018-09-29,2
1187,2018-09-30,0
1188,2018-10-01,2
1189,2018-10-02,0
1190,2018-10-03,9
1191,2018-10-04,0
1192,2018-10-05,0
1193,2018-10-06,0
1194,2018-10-07,2
1195,2018-10-08,3
1196,2018-10-09,1
1197,2018-10-10,4
1198,2018-10-11,3
1199,2018-10-12,5
1200,2018-10-13,1
1201,2018-10-14,1
1202,2018-10-15,1
1203,2018-10-16,3
1204,2018-10-17,4
1205,2018-10-18,1
1206,2018-10-19,3
1207,2018-10-20,0
1208,2018-10-21,2
1209,2018-10-22,4
1210,2018-10-23,2
1211,2018-10-24,1
1212,2018-10-25,3
1213,2018-10-26,6
1214,2018-10-27,1
1215,2018-10-28,0
1216,2018-10-29,0
1217,2018-10-30,5
1218,2018-10-31,0
1219,2018-11-01,3
1220,2018-11-02,1
1221,2018-11-03,2
1222,2018-11-04,1
1223,2018-11-05,4
1224,2018-11-06,2
1225,2018-11-07,5
1226,2018-11-08,1
1227,2018-11-09,0
1228,2018-11-10,2
1229,2018-11-11,4
1230,2018-11-12,3
1231,2018-11-13,4
1232,2018-11-14,1
1233,2018-11-15,2
1234,2018-11-16,2
1235,2018-11-17,0
1236,2018-11-18,0
1237,2018-11-19,2
1238,2018-11-20,1
1239,2018-11-21,1
1240,2018-11-22,3
1241,2018-11-23,3
1242,2018-11-24,0
1243,2018-11-25,0
1244,2018-11-26,2
1245,2018-11-27,6
