,Date,Count
956,2018-02-11,403
957,2018-02-12,427
958,2018-02-13,432
959,2018-02-14,438
960,2018-02-15,357
961,2018-02-16,351
962,2018-02-17,275
963,2018-02-18,320
964,2018-02-19,378
965,2018-02-20,402
966,2018-02-21,339
967,2018-02-22,368
968,2018-02-23,334
969,2018-02-24,375
970,2018-02-25,445
971,2018-02-26,549
972,2018-02-27,450
973,2018-02-28,430
974,2018-03-01,439
975,2018-03-02,449
976,2018-03-03,371
977,2018-03-04,469
978,2018-03-05,534
979,2018-03-06,499
980,2018-03-07,453
981,2018-03-08,433
982,2018-03-09,368
983,2018-03-10,330
984,2018-03-11,543
985,2018-03-12,512
986,2018-03-13,440
987,2018-03-14,407
988,2018-03-15,398
989,2018-03-16,386
990,2018-03-17,353
991,2018-03-18,450
992,2018-03-19,381
993,2018-03-20,480
994,2018-03-21,424
995,2018-03-22,416
996,2018-03-23,325
997,2018-03-24,276
998,2018-03-25,401
999,2018-03-26,425
1000,2018-03-27,419
1001,2018-03-28,404
1002,2018-03-29,330
1003,2018-03-30,332
1004,2018-03-31,333
1005,2018-04-01,340
1006,2018-04-02,454
1007,2018-04-03,381
1008,2018-04-04,477
1009,2018-04-05,434
1010,2018-04-06,395
1011,2018-04-07,272
1012,2018-04-08,403
1013,2018-04-09,466
1014,2018-04-10,400
1015,2018-04-11,421
1016,2018-04-12,393
1017,2018-04-13,356
1018,2018-04-14,286
1019,2018-04-15,326
1020,2018-04-16,461
1021,2018-04-17,366
1022,2018-04-18,400
1023,2018-04-19,430
1024,2018-04-20,556
1025,2018-04-21,344
1026,2018-04-22,337
1027,2018-04-23,438
1028,2018-04-24,402
1029,2018-04-25,454
1030,2018-04-26,367
1031,2018-04-27,383
1032,2018-04-28,314
1033,2018-04-29,324
1034,2018-04-30,404
1035,2018-05-01,368
1036,2018-05-02,387
1037,2018-05-03,486
1038,2018-05-04,384
1039,2018-05-05,388
1040,2018-05-06,461
1041,2018-05-07,481
1042,2018-05-08,385
1043,2018-05-09,352
1044,2018-05-10,436
1045,2018-05-11,355
1046,2018-05-12,292
1047,2018-05-13,383
1048,2018-05-14,360
1049,2018-05-15,389
1050,2018-05-16,379
1051,2018-05-17,375
1052,2018-05-18,347
1053,2018-05-19,313
1054,2018-05-20,327
1055,2018-05-21,304
1056,2018-05-22,362
1057,2018-05-23,358
1058,2018-05-24,327
1059,2018-05-25,315
1060,2018-05-26,250
1061,2018-05-27,259
1062,2018-05-28,330
1063,2018-05-29,366
1064,2018-05-30,340
1065,2018-05-31,338
1066,2018-06-01,329
1067,2018-06-02,270
1068,2018-06-03,335
1069,2018-06-04,495
1070,2018-06-05,396
1071,2018-06-06,392
1072,2018-06-07,375
1073,2018-06-08,346
1074,2018-06-09,259
1075,2018-06-10,340
1076,2018-06-11,337
1077,2018-06-12,314
1078,2018-06-13,305
1079,2018-06-14,301
1080,2018-06-15,313
1081,2018-06-16,242
1082,2018-06-17,289
1083,2018-06-18,271
1084,2018-06-19,301
1085,2018-06-20,299
1086,2018-06-21,302
1087,2018-06-22,245
1088,2018-06-23,224
1089,2018-06-24,234
1090,2018-06-25,272
1091,2018-06-26,290
1092,2018-06-27,253
1093,2018-06-28,270
1094,2018-06-29,259
1095,2018-06-30,248
1096,2018-07-01,297
1097,2018-07-02,292
1098,2018-07-03,296
1099,2018-07-04,602
1100,2018-07-05,326
1101,2018-07-06,282
1102,2018-07-07,240
1103,2018-07-08,242
1104,2018-07-09,311
1105,2018-07-10,265
1106,2018-07-11,343
1107,2018-07-12,342
1108,2018-07-13,264
1109,2018-07-14,254
1110,2018-07-15,293
1111,2018-07-16,286
1112,2018-07-17,273
1113,2018-07-18,389
1114,2018-07-19,280
1115,2018-07-20,305
1116,2018-07-21,286
1117,2018-07-22,289
1118,2018-07-23,322
1119,2018-07-24,324
1120,2018-07-25,637
1121,2018-07-26,773
1122,2018-07-27,580
1123,2018-07-28,469
1124,2018-07-29,404
1125,2018-07-30,536
1126,2018-07-31,405
1127,2018-08-01,375
1128,2018-08-02,421
1129,2018-08-03,310
1130,2018-08-04,325
1131,2018-08-05,328
1132,2018-08-06,345
1133,2018-08-07,367
1134,2018-08-08,378
1135,2018-08-09,374
1136,2018-08-10,280
1137,2018-08-11,257
1138,2018-08-12,291
1139,2018-08-13,342
1140,2018-08-14,398
1141,2018-08-15,384
1142,2018-08-16,381
1143,2018-08-17,444
1144,2018-08-18,356
1145,2018-08-19,353
1146,2018-08-20,360
1147,2018-08-21,359
1148,2018-08-22,372
1149,2018-08-23,384
1150,2018-08-24,330
1151,2018-08-25,293
1152,2018-08-26,344
1153,2018-08-27,360
1154,2018-08-28,352
1155,2018-08-29,615
1156,2018-08-30,333
1157,2018-08-31,314
1158,2018-09-01,251
1159,2018-09-02,259
1160,2018-09-03,377
1161,2018-09-04,360
1162,2018-09-05,335
1163,2018-09-06,374
1164,2018-09-07,253
1165,2018-09-08,275
1166,2018-09-09,392
1167,2018-09-10,379
1168,2018-09-11,360
1169,2018-09-12,298
1170,2018-09-13,341
1171,2018-09-14,316
1172,2018-09-15,290
1173,2018-09-16,580
1174,2018-09-17,472
1175,2018-09-18,625
1176,2018-09-19,411
1177,2018-09-20,544
1178,2018-09-21,350
1179,2018-09-22,409
1180,2018-09-23,494
1181,2018-09-24,807
1182,2018-09-25,480
1183,2018-09-26,431
1184,2018-09-27,377
1185,2018-09-28,377
1186,2018-09-29,292
1187,2018-09-30,331
1188,2018-10-01,446
1189,2018-10-02,450
1190,2018-10-03,390
1191,2018-10-04,372
1192,2018-10-05,371
1193,2018-10-06,379
1194,2018-10-07,363
1195,2018-10-08,419
1196,2018-10-09,469
1197,2018-10-10,431
1198,2018-10-11,434
1199,2018-10-12,324
1200,2018-10-13,301
1201,2018-10-14,318
1202,2018-10-15,365
1203,2018-10-16,394
1204,2018-10-17,400
1205,2018-10-18,403
1206,2018-10-19,365
1207,2018-10-20,297
1208,2018-10-21,371
1209,2018-10-22,500
1210,2018-10-23,907
1211,2018-10-24,694
1212,2018-10-25,472
1213,2018-10-26,381
1214,2018-10-27,337
1215,2018-10-28,398
1216,2018-10-29,425
1217,2018-10-30,378
1218,2018-10-31,370
1219,2018-11-01,347
1220,2018-11-02,331
1221,2018-11-03,377
1222,2018-11-04,375
1223,2018-11-05,425
1224,2018-11-06,385
1225,2018-11-07,378
1226,2018-11-08,334
1227,2018-11-09,372
1228,2018-11-10,343
1229,2018-11-11,373
1230,2018-11-12,349
1231,2018-11-13,393
1232,2018-11-14,397
1233,2018-11-15,411
1234,2018-11-16,363
1235,2018-11-17,357
1236,2018-11-18,372
1237,2018-11-19,498
1238,2018-11-20,461
1239,2018-11-21,383
1240,2018-11-22,364
1241,2018-11-23,384
1242,2018-11-24,352
1243,2018-11-25,411
